locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM4047,rhaB,,4257321,4258790,-,rhamnulokinase,Nucleotide transport and metabolism,P27030
STM4048,rhaS,,4259078,4259914,+,positive regulator for rhaBAD operon,Transcription,P0A2S9
STM4049,rhaR,,4260067,4260915,+,positive regulator for rhaRS operon,Transcription,P40865
STM4050,rhaT,,4260912,4261946,-,DMT Superfamily L-rhamnose:H+ symporter protein,"Intracellular trafficking, secretion, and vesicular transport",P27135
STM4051,STM4051,,4262565,4263248,+,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,P0A1U8
STM4052,STM4052,,4263406,4264713,-,putative C4-dicarboxylate transport system,Carbohydrate transport and metabolism,Q8ZKS0
STM4053,STM4053,,4264706,4265221,-,putative C4-dicarboxylate transport system,Carbohydrate transport and metabolism,Q8ZKR9
STM4054,STM4054,,4265240,4266223,-,putative dicarboxylate-binding periplasmic protein,Carbohydrate transport and metabolism,P43020
STM4055,sodA,,4266552,4267172,+,superoxide dismutase,Energy production and conversion,P43019
STM4056,yiiM,,4267179,4267931,+,putative cytoplasmic protein,Function unknown,Q8ZKR8
STM4057,STM4057,,4267943,4268338,+,putative inner membrane protein,Function unknown,Q8ZKR7
STM4058,cpxA,,4268389,4269762,-,sensory kinase in two-component regulatory system with CpxR,Signal transduction mechanisms,Q7CPC3
STM4059,cpxR,,4269759,4270457,-,response reguator in two-component regulatory system with CpxA,Transcription,Q8ZKR6
STM4060,cpxP,,4270608,4271108,+,periplasmic repressor of cpx regulon by interaction with CpxA,Cell motility,Q8ZKR5
STM4061,yiiP,,4271256,4272158,+,putative CDF family transport protein,Inorganic ion transport and metabolism,Q8ZKR4
STM4062,pfkA,,4272343,4273305,+,6-phosphofructokinase I,Nucleotide transport and metabolism,P65692
STM4063,sbp,,4273509,4274498,+,sulfate transport protein,Inorganic ion transport and metabolism,P02906
STM4064,ushB,,4274599,4275354,+,CDP-diacylglycerol phosphotidylhydrolase,Lipid transport and metabolism,P26219
STM4065,STM4065,,4275617,4276951,+,putative permease of the Na+:galactoside symporter family,Carbohydrate transport and metabolism,Q8ZKR3
STM4066,STM4066,,4276962,4277921,+,putative sugar kinase,Carbohydrate transport and metabolism,Q8ZKR2
STM4067,STM4067,,4277931,4278971,+,putative ADP-ribosylglycohydrolase,"Post-translational modification, protein turnover,and chaperones",Q8ZKR1
STM4068,STM4068,,4279034,4279756,+,putative gntR family regulatory protein,Transcription,Q8ZKR0
STM4069,STM4069,,4279854,4280018,+,putative periplasmic protein,Inorganic ion transport and metabolism,Q8ZKQ9
STM4070,STM4070,,4280034,4280165,+,putative cytoplasmic protein,Lipid transport and metabolism,UPI00000CD533
STM4071,STM4071,,4280255,4280521,-,putative mannose-6-phosphate isomerase,Function unknown,Q8ZKQ7
STM4072,ydeV,,4280619,4282211,-,putative sugar kinase,Carbohydrate transport and metabolism,Q8ZKQ6
STM4073,ydeW,,4282299,4283258,-,putative transcriptional repressor,Transcription,Q8ZKQ5
STM4074,ego,,4283514,4285049,+,putative ABC-type sugar aldose transport system,Carbohydrate transport and metabolism,Q8ZKQ4
STM4075,ydeY,,4285043,4286086,+,putative sugar transport protein,"Intracellular trafficking, secretion, and vesicular transport",Q8ZKQ3
STM4076,ydeZ,,4286083,4287084,+,putative sugar transport protein,"Intracellular trafficking, secretion, and vesicular transport",Q8ZKQ2
STM4077,yneA,,4287113,4288135,+,putative sugar transport protein,Carbohydrate transport and metabolism,Q8ZKQ1
STM4078,yneB,,4288164,4289039,+,putative fructose-1%2C6-bisphosphate aldolase,Carbohydrate transport and metabolism,Q8ZKQ0
STM4079,yneC,,4289083,4289412,+,putative inner membrane protein,Function unknown,Q8ZKP9
STM4080,STM4080,,4289422,4290186,+,putative ribulose-5-phosphate 3-epimerase,Carbohydrate transport and metabolism,Q8ZKP8
STM4081,tpiA,,4290278,4291045,-,triosephosphate isomerase,Carbohydrate transport and metabolism,Q8ZKP7
STM4082,yiiQ,,4291158,4291754,-,putative periplasmic protein,Function unknown,Q8ZKP6
STM4083,yiiR,,4291855,4292283,+,putative inner membrane protein,Function unknown,Q7CPC2
STM4084,fpr,,4292390,4293136,-,ferredoxin-NADP reductase,Energy production and conversion,Q8ZKP5
STM4085,glpX,,4293233,4294243,-,unknown function in glycerol metabolism,Carbohydrate transport and metabolism,Q8ZKP4
STM4086,glpK,,4294355,4295863,-,glycerol kinase,Nucleotide transport and metabolism,Q8ZKP3
STM4087,glpF,,4295884,4296729,-,glycerol diffusion MIP channel,"Intracellular trafficking, secretion, and vesicular transport",Q8ZKP2
STM4088,yiiU,,4297128,4297367,+,putative cytoplasmic protein,No COG annotation,Q8ZKP1
STM4089,menG,,4297589,4298074,-,putative methyltransferase in menaquinone biosynthesis protein,Coenzyme transport and metabolism,P67651
STM4090,menA,,4298167,4299096,-,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase,Coenzyme transport and metabolism,Q8ZKP0
STM4091,hslU,,4299163,4300494,-,ATPase component of the HslUV protease,Nucleotide transport and metabolism,O30911
STM4092,hslV,,4300504,4301034,-,peptidase component of the HslUV protease,"Post-translational modification, protein turnover,and chaperones",P0A271
STM4093,ftsN,,4301126,4302100,-,essential cell division protein,"Cell cycle control, cell division, chromosome partitioning",Q8ZKN9
STM4094,cytR,,4302194,4303219,-,GalR/LacI family transcriptional repressor,Transcription,Q7CPC1
STM4095,priA,,4303374,4305572,-,primosomal protein N',"Replication, recombination and repair",Q8ZKN8
STM4096,rpmE,,4305776,4305988,+,50S ribosomal subunit protein L31,"Translation, ribosomal structure and biogenesis",P66191
STM4097,STM4097,,4306034,4306696,-,putative outer membrane lipoprotein,Function unknown,Q8ZKN7
STM4098,STM4098,,4306897,4308687,-,putative arylsulfate sulfotransferase,Cell wall/membrane/envelope biogenesis,Q8ZKN6
STM4099,metJ,,4309144,4309461,-,transcriptional repressor of all met genes but metF,Transcription,P06203
STM4100,metB,,4309726,4310886,+,cystathionine gamma-synthase,Amino acid transport and metabolism,Q8ZKN5
STM4101,metL,,4310889,4313321,+,aspartokinase II,Amino acid transport and metabolism,Q8ZKN4
STM4102,STM4102,,4313437,4314294,-,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,Q8ZKN3
STM4103,STM4103,,4315530,4316654,-,putative cytoplasmic protein,"Replication, recombination and repair",Q8ZKN2
STM4104,STM4104,,4316790,4318346,+,putative 5'-nucleotidase,Nucleotide transport and metabolism,Q8ZKN1
STM4105,metF,,4318541,4319431,+,5%2C10-methylenetetrahydrofolate reductase,Amino acid transport and metabolism,P11003
STM4106,katG,,4319596,4321776,+,catalase%3B hydroperoxidase HPI(I),Inorganic ion transport and metabolism,P17750
STM4107,yijF,,4321834,4322457,-,putative periplasmic protein,Function unknown,Q8ZKN0
STM4108,gldA,,4322716,4323819,-,glycerol dehydrogenase%2C NAD,Energy production and conversion,Q8ZKM9
STM4109,talC,,4323831,4324493,-,putative transaldolase,Carbohydrate transport and metabolism,Q8ZKM8
STM4110,ptsA,,4324504,4327005,-,general PTS family enzyme I,Carbohydrate transport and metabolism,Q8ZKM7
STM4112,frwC,,4327314,4328393,+,PTS system fructose-like IIC component,Carbohydrate transport and metabolism,Q8ZKM6
STM4113,frwB,,4328408,4328728,+,PTS system fructose-like IIB component 1,Carbohydrate transport and metabolism,Q8ZKM5
STM4114,pflD,,4328827,4331124,+,putative pyruvate formate lyase II,Energy production and conversion,Q8ZKM4
STM4115,pflC,,4331090,4331968,+,putative pyruvate formate lyase activating enzyme 2,Coenzyme transport and metabolism,Q8ZKM3
STM4116,frwD,,4331970,4332323,+,PTS system fructose-like IIB component 2,Carbohydrate transport and metabolism,Q8ZKM2
STM4117,yijO,,4332310,4333161,-,putative AraC/XylS family regulator,Transcription,Q8ZKM1
STM4118,yijP,,4333322,4335055,-,putative integral membrane protein,Function unknown,Q7CPC0
STM4119,ppc,,4335266,4337917,-,phosphoenolpyruvate carboxylase,Coenzyme transport and metabolism,Q8ZKM0
STM4120,argE,,4338286,4339437,-,acetylornithine deacetylase,Amino acid transport and metabolism,Q8ZKL9
STM4121,argC,,4339526,4340530,+,N-acetyl-gamma-glutamylphosphate reductase,Amino acid transport and metabolism,Q8ZKL8
STM4122,argB,,4340538,4341314,+,acetylglutamate kinase,Nucleotide transport and metabolism,P63557
STM4123,argH,,4341432,4342808,+,argininosuccinate lyase,Amino acid transport and metabolism,Q8ZKL6
STM4125,oxyR,,4343093,4344010,+,regulatory protein sensor for oxidative stress,Transcription,Q7CPB9
STM4126,udhA,,4343993,4345393,-,soluble pyridine nucleotide transhydrogenase,Energy production and conversion,P66008
STM4127,yijC,,4345592,4346227,+,putative TetR/AcrR family transcriptional repressor,Transcription,Q7CPB8
STM4128,yijD,,4346243,4346602,+,putative inner membrane protein,Function unknown,Q8ZKL5
STM4129,trmA,,4346649,4347749,-,tRNA (uracil-5-)-methyltransferase,"Translation, ribosomal structure and biogenesis",P22038
STM4130,btuB,,4348123,4349967,+,outer membrane receptor for transport of vitamin B12%2C E colicins%2C and bacteriophage BF23,Inorganic ion transport and metabolism,P37409
STM4131,murI,,4349912,4350763,+,glutamate racemase,Cell wall/membrane/envelope biogenesis,P40723
STM4137,murB,,4356685,4357713,+,UDP-N-acetylenolpyruvoylglucosamine reductase,Cell wall/membrane/envelope biogenesis,P37417
STM4138,birA,,4357710,4358672,+,biotin-[acetylCoA carboxylase] holoenzyme synthetase,Coenzyme transport and metabolism,P37416
STM4139,coaA,,4358707,4359657,-,pantothenate kinase,Nucleotide transport and metabolism,Q9L9K3
STM4141,STM4141,,4359866,4360039,-,putative cytoplasmic protein,No COG annotation,Q9L9K2
STM4146,tufB,,4360616,4361800,+,protein chain elongation factor EF-Tu,"Translation, ribosomal structure and biogenesis",P0A1H5
STM4147,secE,,4362030,4362413,+,preprotein translocase IISP family%2C membrane subunit,"Intracellular trafficking, secretion, and vesicular transport",P0A2D3
STM4148,nusG,,4362415,4362960,+,component in transcription antitermination,Transcription,P0AA02
STM4149,rplK,,4363118,4363546,+,50 S ribosomal subunit protein L11,"Translation, ribosomal structure and biogenesis",P0A7K0
STM4150,rplA,,4363550,4364254,+,50S ribosomal subunit protein L1,"Translation, ribosomal structure and biogenesis",P0A2A3
STM4151,rplJ,,4364674,4365171,+,50S ribosomal subunit protein L10,"Translation, ribosomal structure and biogenesis",P0A297
STM4152,rplL,,4365238,4365603,+,50S ribosomal subunit protein L7/L12,"Translation, ribosomal structure and biogenesis",P0A299
STM4153,rpoB,,4365921,4369949,+,RNA polymerase%2C beta subunit,Transcription,P06173
STM4154,rpoC,,4370026,4374249,+,RNA polymerase%2C beta prime subunit,Transcription,P0A2R4
STM4155,STM4155,,4374291,4374614,+,putative inner membrane protein,No COG annotation,Q9L9J6
STM4156,STM4156,,4374620,4374964,-,putative cytoplasmic protein,No COG annotation,Q9L9J5
STM4157,STM4157,,4375363,4376373,+,putative cytoplasmic protein,No COG annotation,Q9L9J3
STM4158,STM4158,,4376696,4376884,+,putative cytoplasmic protein,No COG annotation,Q9L9J2
STM4159,thiH,,4377035,4378168,-,thiamine biosynthesis protein%2C thiazole moiety,Energy production and conversion,Q9S498
STM4160,thiG,,4378165,4378935,-,thiamine biosynthesis protein%2C thiazole moiety,Coenzyme transport and metabolism,Q9L9J1
STM4161,STM4161,,4378937,4379137,-,putative protein involved in thiamine biosynthesis,Coenzyme transport and metabolism,Q9L9J0
STM4162,thiF,,4379118,4379876,-,thiamine biosynthesis protein%2C thiazole moiety,Coenzyme transport and metabolism,Q9L9I9
STM4163,thiE,,4379869,4380504,-,thiamine phosphate synthase,Coenzyme transport and metabolism,Q9L9I8
STM4164,thiC,,4380504,4382399,-,5'-phosphoryl-5-aminoimidazole,Coenzyme transport and metabolism,Q9L9I7
STM4165,rsd,,4382763,4383251,-,regulator of sigma D,Transcription,Q9L9I6
STM4166,yjaD,,4383344,4384117,+,putative NTP pyrophosphohydrolases containing a Zn-finger,"Replication, recombination and repair",Q9L9I5
STM4167,hemE,,4384158,4385222,+,uroporphyrinogen decarboxylase,Coenzyme transport and metabolism,UPI00004F8263
STM4168,nfi,,4385232,4385903,+,endonuclease V,"Replication, recombination and repair",P68738
STM4169,yjaG,,4385945,4386535,+,putative cytoplasmic protein,Function unknown,P0A1U4
STM4170,hupA,,4386722,4386994,+,DNA-binding protein HU-alpha,"Replication, recombination and repair",P0A1R6
STM4171,yjaH,,4387006,4387698,+,putative inner membrane protein,Function unknown,Q9L9I1
STM4172,zraP,,4387740,4388195,-,zinc-resistance associated protein,Cell motility,Q9L9I0
STM4173,hydH,,4388449,4389846,+,sensory kinase in two component regulatory system with HydG,Signal transduction mechanisms,P37461
STM4174,hydG,,4389852,4391177,+,response regulator in two-component reguatory system with HydH,Signal transduction mechanisms,P25852
STM4175,purD,,4391174,4392463,-,phosphoribosylglycinamide synthetase,Nucleotide transport and metabolism,P26977
STM4176,purH,,4392475,4394064,-,phosphoribosylaminoimidazolecarboxamide formyltransferase,Nucleotide transport and metabolism,P26978
STM4181,yjaB,,4400260,4400697,-,putative acetyltransferase,Transcription,P40677
STM4182,metA,,4400854,4401783,+,homoserine transsuccinylase,Amino acid transport and metabolism,P37413
STM4183,aceB,,4402052,4403653,+,malate synthase A,Coenzyme transport and metabolism,Q8ZKL4
STM4184,aceA,,4403685,4404989,+,isocitrate lyase,Energy production and conversion,P51066
STM4185,aceK,,4405091,4406842,+,isocitrate dehydrogenase kinase/phosphatase,Nucleotide transport and metabolism,P51067
STM4186,STM4186,,4406806,4407213,-,putative cytoplasmic protein,Function unknown,Q8ZKL3
STM4187,iclR,,4407224,4408048,-,acetate operon transcriptional repressor,Transcription,P17430
STM4188,metH,,4408265,4412035,+,B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase,Coenzyme transport and metabolism,P37586
STM4189,yjbB,,4412302,4413933,+,putative PNaS family transport protein,Inorganic ion transport and metabolism,P40730
STM4190,pepE,,4414009,4414698,-,(alpha)-aspartyl dipeptidase,Amino acid transport and metabolism,P36936
STM4191,STM4191,,4414770,4414871,+,putative cytoplasmic protein,No COG annotation,Q8ZKL2
STM4192,STM4192,,4414906,4415445,+,putative cytoplasmic protein,Function unknown,Q7CPB7
STM4193,yjbC,,4415492,4416361,+,putative pseudouridine synthase,"Translation, ribosomal structure and biogenesis",Q8ZKL1
STM4194,yjbD,,4416358,4416630,-,putative cytoplasmic protein,Function unknown,Q7CPB6
STM4195,STM4195,,4416728,4417669,-,putative Na+-dependent transporter,Function unknown,Q8ZKL0
STM4196,STM4196,,4417931,4418659,-,putative cytoplasmic protein,No COG annotation,Q8ZKK9
STM4197,STM4197,,4418856,4419146,-,putative inner membrane protein,Amino acid transport and metabolism,Q8ZKK8
STM4198,STM4198,,4419395,4419850,-,putative cytoplasmic protein,Function unknown,Q8ZKK7
STM4199,STM4199,,4419847,4420452,-,putative cytoplasmic protein,Function unknown,Q8ZKK6
STM4200,STM4200,,4420457,4422202,-,putative phage tail fiber protein H,Function unknown,Q8ZKK5
STM4201,STM4201,,4422205,4422837,-,putative phage tail protein,Function unknown,Q8ZKK4
STM4202,STM4202,,4422830,4423945,-,putative phage baseplate protein,Function unknown,Q8ZKK3
STM4203,STM4203,,4423936,4424295,-,putative phage baseplate protein,Function unknown,Q8ZKK2
STM4204,STM4204,,4424459,4426006,-,putative inner membrane protein,No COG annotation,Q8ZKK1
STM4205,STM4205,,4426006,4426935,-,putative phage glycosyltransferase,Cell wall/membrane/envelope biogenesis,Q8ZKK0
STM4206,STM4206,,4426932,4427294,-,putative phage glucose translocase,"Intracellular trafficking, secretion, and vesicular transport",Q8ZKJ9
STM4207,STM4207,,4427622,4428344,-,putative phage baseplate component,Function unknown,Q8ZKJ8
STM4208,STM4208,,4428354,4429397,-,putative cytoplasmic protein,Function unknown,Q8ZKJ7
STM4209,STM4209,,4429385,4429594,-,putative inner membrane protein,Function unknown,Q8ZKJ6
STM4210,STM4210,,4429594,4430547,-,putative methyl-accepting chemotaxis protein,Function unknown,Q8ZKJ5
STM4211,STM4211,,4430547,4432901,-,putative phage tail protein,Function unknown,Q8ZKJ4
STM4212,STM4212,,4433455,4433979,-,putative phage tail core protein,Function unknown,Q8ZKJ3
STM4213,STM4213,,4433979,4435406,-,putative phage tail sheath protein,Function unknown,Q8ZKJ2
STM4214,STM4214,,4435396,4435593,-,putative cytoplasmic protein,No COG annotation,Q8ZKJ1
STM4215,STM4215,,4435590,4436045,-,putative cytoplasmic protein,Function unknown,Q8ZKJ0
STM4216,STM4216,,4436205,4436519,-,putative inner membrane protein,No COG annotation,Q8ZKI9
STM4217,STM4217,,4436532,4437137,-,putative soluble lytic murein transglycosylase,Cell wall/membrane/envelope biogenesis,Q8ZKI8
STM4218,STM4218,,4437140,4437427,-,putative inner membrane protein,Function unknown,Q8ZKI7
STM4219,STM4219,,4438147,4438350,+,putative cytoplasmic protein,Function unknown,Q8ZKI6
STM4220,lysC,,4438483,4439832,-,lysine sensitive aspartokinase III,Amino acid transport and metabolism,Q8ZKI5
STM4221,pgi,,4440177,4441826,+,glucosephosphate isomerase,Carbohydrate transport and metabolism,Q8ZKI4
STM4222,yjbE,,4442267,4442512,+,putative outer membrane protein,No COG annotation,Q7CPB5
STM4223,yjbF,,4442546,4443214,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,Q8ZKI3
STM4224,yjbG,,4443211,4443948,+,putative periplasmic protein,Function unknown,Q8ZKI2
