,gene_id,gene_ontology
6008,UniProtKB:Q8ZP17|PTN001792585,plasma membrane
6009,UniProtKB:Q8ZP17|PTN001792585,cytoplasm
6010,UniProtKB:Q8ZP17|PTN001792585,oxidoreductase activity
6011,UniProtKB:Q8ZP17|PTN001792585,D-amino-acid dehydrogenase activity
6012,UniProtKB:Q8ZP14|PTN001616548,sodium:proton antiporter activity
6013,UniProtKB:Q8ZP14|PTN001616548,integral component of plasma membrane
6014,UniProtKB:Q8ZP14|PTN001616548,integral component of membrane
6015,UniProtKB:Q8ZP10|PTN001786586,cytosol
6016,UniProtKB:Q8ZP10|PTN001786586,plasma membrane
6017,UniProtKB:Q8ZP10|PTN001786586,negative regulation of cell division
6018,UniProtKB:Q8ZP10|PTN001786586,cytoplasmic side of plasma membrane
6019,UniProtKB:Q8ZP10|PTN001786586,ATPase activity
6020,UniProtKB:Q8ZP10|PTN001786586,ATP binding
6021,UniProtKB:Q8ZP07|PTN002014794,L-serine ammonia-lyase activity
6022,UniProtKB:Q8ZP02|PTN002091270,phosphoenolpyruvate-dependent sugar phosphotransferase system
6023,UniProtKB:Q8ZP02|PTN002091270,integral component of plasma membrane
6024,UniProtKB:Q8ZNZ9|PTN001603805,methyltransferase activity
6025,UniProtKB:Q8ZNZ7|PTN002013804,DNA-binding transcription factor activity
6026,UniProtKB:Q8ZNZ7|PTN002013804,"negative regulation of transcription, DNA-templated"
6027,UniProtKB:Q8ZNZ7|PTN002013804,DNA binding
6028,UniProtKB:Q8ZNZ2|PTN001867137,rRNA base methylation
6029,UniProtKB:Q8ZNZ2|PTN001867137,rRNA (cytosine-C5-)-methyltransferase activity
6030,UniProtKB:Q8ZNZ2|PTN001867137,RNA methylation
6031,UniProtKB:Q8ZNX2|PTN002165665,plasma membrane
6032,UniProtKB:P15934|PTN002168988,cytosol
6033,UniProtKB:P15931|PTN002117841,bacterial-type flagellum-dependent cell motility
6034,UniProtKB:Q8ZNW1|PTN002021411,DNA-binding transcription factor activity
6035,UniProtKB:Q8ZNW1|PTN002021411,"regulation of transcription, DNA-templated"
6036,UniProtKB:Q8ZNW0|PTN001721579,glycolytic process
6037,UniProtKB:Q8ZNW0|PTN001721579,cytoplasm
6038,UniProtKB:Q8ZNW0|PTN001721579,pyruvate kinase activity
6039,UniProtKB:Q8ZNW0|PTN001721579,cytosol
6040,UniProtKB:Q8ZNV9|PTN001856324,septum digestion after cytokinesis
6041,UniProtKB:Q8ZNV9|PTN001856324,metalloendopeptidase activity
6042,UniProtKB:Q8ZNV7|PTN001952275,response to zinc ion
6043,UniProtKB:Q8ZNV7|PTN001952275,ATP-binding cassette (ABC) transporter complex
6044,UniProtKB:Q8ZNV7|PTN001952275,ATPase-coupled transmembrane transporter activity
6045,UniProtKB:Q8ZNU9|PTN002206438,cytosol
6046,UniProtKB:Q8ZNU7|PTN001664783,cytosol
6047,UniProtKB:Q8ZNU7|PTN001664783,"guanine deglycation, glyoxal removal"
6048,UniProtKB:Q8ZNU7|PTN001664783,protein deglycase activity
6049,UniProtKB:Q8ZNU7|PTN001664783,"protein deglycation, glyoxal removal"
6050,UniProtKB:Q8ZNU6|PTN002411073,isomerase activity
6051,UniProtKB:Q8ZNU4|PTN001687441,ferroxidase activity
6052,UniProtKB:Q8ZNU4|PTN001687441,cytoplasm
6053,UniProtKB:Q8ZNU4|PTN001687441,iron ion binding
6054,UniProtKB:Q8ZNU4|PTN001687441,ferrous iron binding
6055,UniProtKB:Q8ZNU4|PTN001687441,intracellular sequestering of iron ion
6056,UniProtKB:Q8ZNU4|PTN001687441,cytosol
6057,UniProtKB:Q8ZNU4|PTN001687441,ferric iron binding
6058,UniProtKB:Q8ZNT7|PTN001618178,D-cysteine desulfhydrase activity
6059,UniProtKB:Q8ZNT5|PTN002895509,plasma membrane
6060,UniProtKB:Q8ZNT5|PTN002895509,negative regulation of bacterial-type flagellum-dependent cell motility
6061,UniProtKB:Q8ZNT5|PTN002895509,diguanylate cyclase activity
6062,UniProtKB:Q8ZNT5|PTN002895509,cell adhesion involved in single-species biofilm formation
6063,UniProtKB:Q8ZNT3|PTN002021006,plasma membrane
6064,UniProtKB:Q8ZNS5|PTN002014440,regulation of DNA-binding transcription factor activity
6065,UniProtKB:Q8ZNS5|PTN002014440,cytosol
6066,UniProtKB:Q8ZNS5|PTN002014440,aminopeptidase activity
6067,UniProtKB:Q8ZNS5|PTN002014440,transcription factor binding
6068,UniProtKB:Q8ZNR7|PTN001676550,plasma membrane
6069,UniProtKB:Q8ZNR4|PTN002021268,transmembrane transport
6070,UniProtKB:Q8ZNR4|PTN002021268,plasma membrane
6071,UniProtKB:Q8ZNR4|PTN002021268,transmembrane transporter activity
6072,UniProtKB:Q8ZNR4|PTN002021268,transport
6073,UniProtKB:Q8ZNQ8|PTN001865828,plasma membrane
6074,UniProtKB:Q8ZNQ7|PTN002019523,plasma membrane
6075,UniProtKB:Q8ZNQ7|PTN002019523,regulation of protein targeting to membrane
6076,UniProtKB:Q8ZNQ5|PTN001614567,alkylated DNA binding
6077,UniProtKB:Q8ZNQ5|PTN001614567,DNA dealkylation involved in DNA repair
6078,UniProtKB:Q8ZNQ5|PTN001614567,DNA-3-methyladenine glycosylase activity
6079,UniProtKB:Q8ZNQ5|PTN001614567,DNA-7-methylguanine glycosylase activity
6080,UniProtKB:Q8ZNQ5|PTN001614567,"base-excision repair, AP site formation"
6081,UniProtKB:Q8ZNQ5|PTN001614567,cytoplasm
6082,UniProtKB:Q8ZNQ5|PTN001614567,protein-DNA complex
6083,UniProtKB:Q8ZNQ4|PTN001834349,cytosol
6084,UniProtKB:Q8ZNQ0|PTN001920784,transmembrane transport
6085,UniProtKB:Q8ZNQ0|PTN001920784,transmembrane transporter activity
6086,UniProtKB:Q8ZNQ0|PTN001920784,transmembrane transporter activity
6087,UniProtKB:Q8ZNQ0|PTN001920784,integral component of membrane
6088,UniProtKB:Q8ZNQ0|PTN001920784,integral component of plasma membrane
6089,UniProtKB:Q8ZNP8|PTN001982282,cytosol
6090,UniProtKB:Q8ZNP8|PTN001982282,DNA-binding transcription factor activity
6091,UniProtKB:Q8ZNP8|PTN001982282,protein-DNA complex
6092,UniProtKB:Q8ZNP8|PTN001982282,DNA-binding transcription activator activity
6093,UniProtKB:Q8ZNP8|PTN001982282,transcription regulatory region sequence-specific DNA binding
6094,UniProtKB:Q8ZNP8|PTN001982282,phosphorelay response regulator activity
6095,UniProtKB:Q8ZNN9|PTN001634189,cytosol
6096,UniProtKB:Q8ZNN7|PTN002019688,pilus assembly
6097,UniProtKB:Q8ZNN7|PTN002019688,fimbrial usher porin activity
6098,UniProtKB:Q8ZNN7|PTN002019688,cell outer membrane
6099,UniProtKB:Q8ZNN5|PTN001908791,"4 iron, 4 sulfur cluster binding"
6100,UniProtKB:Q8ZNN5|PTN001908791,cytosol
6101,UniProtKB:Q8ZNN5|PTN001908791,iron-sulfur cluster assembly
6102,UniProtKB:Q8ZNN4|PTN001734706,methionyl-tRNA aminoacylation
6103,UniProtKB:Q8ZNN4|PTN001734706,cytosol
6104,UniProtKB:Q8ZNN4|PTN001734706,tRNA aminoacylation for protein translation
6105,UniProtKB:Q8ZNN4|PTN001734706,methionine-tRNA ligase activity
6106,UniProtKB:Q8ZNN0|PTN002014694,glycine betaine transport
6107,UniProtKB:Q8ZNM9|PTN002014713,glycine betaine transport
6108,UniProtKB:Q8ZNM7|PTN001714815,respiratory electron transport chain
6109,UniProtKB:Q8ZNM7|PTN001714815,lactate oxidation
6110,UniProtKB:Q8ZNM7|PTN001714815,extrinsic component of cytoplasmic side of plasma membrane
6111,UniProtKB:Q8ZNM6|PTN001854304,endopeptidase activity
6112,UniProtKB:Q8ZNM3|PTN001789687,monooxygenase activity
6113,UniProtKB:Q8ZNM2|PTN001680188,glutathione metabolic process
6114,UniProtKB:Q8ZNM2|PTN001680188,glutathione transferase activity
6115,UniProtKB:Q8ZNM2|PTN001680188,maleylacetoacetate isomerase activity
6116,UniProtKB:Q8ZNM2|PTN001680188,L-phenylalanine catabolic process
6117,UniProtKB:Q8ZNL8|PTN001732776,oxidoreductase activity
6118,UniProtKB:Q8ZNL7|PTN001732644,dihydropyrimidine dehydrogenase (NADP+) activity
6119,UniProtKB:Q8ZNL7|PTN001732644,thymine catabolic process
6120,UniProtKB:Q8ZNL7|PTN001732644,iron-sulfur cluster binding
6121,UniProtKB:Q8ZNL7|PTN001732644,uracil catabolic process
6122,UniProtKB:Q8ZNL7|PTN001732644,NADP binding
6123,UniProtKB:Q8ZNL7|PTN001732644,uracil binding
6124,UniProtKB:Q8ZNL5|PTN001600308,cytosol
6125,UniProtKB:Q8ZNL5|PTN001600308,S-formylglutathione hydrolase activity
6126,UniProtKB:Q8ZNL3|PTN002014804,L-serine ammonia-lyase activity
6127,UniProtKB:Q8ZNL2|PTN001596906,L-serine biosynthetic process
6128,UniProtKB:Q8ZNL2|PTN001596906,magnesium ion binding
6129,UniProtKB:Q8ZNL2|PTN001596906,dephosphorylation
6130,UniProtKB:Q8ZNL2|PTN001596906,phosphoserine phosphatase activity
6131,UniProtKB:Q8ZNL2|PTN001596906,phosphatase activity
6132,UniProtKB:Q8ZNL2|PTN001596906,cytoplasm
6133,UniProtKB:Q8ZNL0|PTN002012605,siderophore uptake transmembrane transporter activity
6134,UniProtKB:Q8ZNL0|PTN002012605,siderophore transmembrane transport
6135,UniProtKB:Q8ZNL0|PTN002012605,intrinsic component of cell outer membrane
6136,UniProtKB:Q8ZNK9|PTN001719148,amino acid transmembrane transporter activity
6137,UniProtKB:Q8ZNK9|PTN001719148,integral component of membrane
6138,UniProtKB:Q8ZNK9|PTN001719148,amino acid transmembrane transport
6139,UniProtKB:Q8ZNK8|PTN002013592,transcription regulatory region sequence-specific DNA binding
6140,UniProtKB:Q8ZNK8|PTN002013592,"regulation of transcription, DNA-templated"
6141,UniProtKB:Q8ZNK7|PTN002013212,plasma membrane
6142,UniProtKB:Q8ZNK6|PTN001850160,DNA-(apurinic or apyrimidinic site) endonuclease activity
6143,UniProtKB:Q8ZNK6|PTN001850160,phosphoric diester hydrolase activity
6144,UniProtKB:Q8ZNK6|PTN001850160,base-excision repair
6145,UniProtKB:Q8ZNK5|PTN002021138,protein-phosphocysteine-sugar phosphotransferase activity
6146,UniProtKB:Q8ZNK5|PTN002021138,phosphoenolpyruvate-dependent sugar phosphotransferase system
6147,UniProtKB:Q8ZNK5|PTN002021138,plasma membrane
6148,UniProtKB:Q8ZNK0|PTN002016732,microcin transport
6149,UniProtKB:Q8ZNK0|PTN002016732,peptide transmembrane transporter activity
6150,UniProtKB:Q8ZNK0|PTN002016732,peptide transport
6151,UniProtKB:Q8ZNK0|PTN002016732,outer membrane-bounded periplasmic space
6152,UniProtKB:Q8ZNJ9|PTN002017263,microcin transport
6153,UniProtKB:Q8ZNJ8|PTN001953037,oligopeptide transmembrane transport
6154,UniProtKB:Q8ZNJ8|PTN001953037,oligopeptide transmembrane transporter activity
6155,UniProtKB:Q8ZNJ8|PTN001953037,plasma membrane
6156,UniProtKB:Q8ZNJ8|PTN001953037,transmembrane transporter activity
6157,UniProtKB:Q8ZNJ8|PTN001953037,transmembrane transport
6158,UniProtKB:Q8ZNJ7|PTN001920954,drug transmembrane transport
6159,UniProtKB:Q8ZNJ7|PTN001920954,xenobiotic transmembrane transporter activity
6160,UniProtKB:Q8ZNJ7|PTN001920954,integral component of plasma membrane
6161,UniProtKB:Q8ZNJ3|PTN001888191,membrane
6162,UniProtKB:Q8ZNJ3|PTN001888191,cellular polysaccharide biosynthetic process
6163,UniProtKB:Q8ZNJ3|PTN001888191,lipopolysaccharide biosynthetic process
6164,UniProtKB:Q8ZNI0|PTN002936365,cytochrome c-heme linkage via heme-L-cysteine
6165,UniProtKB:Q8ZNI0|PTN002936365,plasma membrane
6166,UniProtKB:Q8ZNH9|PTN002017490,anaerobic respiration
6167,UniProtKB:Q8ZNH9|PTN002017490,electron transfer activity
6168,UniProtKB:Q8ZNH7|PTN002014657,plasma membrane
6169,UniProtKB:Q8ZNH6|PTN001699771,molybdenum ion binding
6170,UniProtKB:Q8ZNH6|PTN001699771,nitrate reductase activity
6171,UniProtKB:Q8ZNH6|PTN001699771,"4 iron, 4 sulfur cluster binding"
6172,UniProtKB:Q8ZNH5|PTN001978831,cytoplasm
6173,UniProtKB:Q8ZNH2|PTN001982433,phosphorelay sensor kinase activity
6174,UniProtKB:Q8ZNH2|PTN001982433,integral component of plasma membrane
6175,UniProtKB:Q8ZNH2|PTN001982433,histidine phosphotransfer kinase activity
6176,UniProtKB:Q8ZNH2|PTN001982433,protein autophosphorylation
6177,UniProtKB:Q8ZNH2|PTN001982433,protein histidine kinase activity
6178,UniProtKB:Q8ZNG8|PTN002017738,protein-DNA complex
6179,UniProtKB:Q8ZNG8|PTN002017738,DNA-binding transcription factor activity
6180,UniProtKB:Q8ZNG8|PTN002017738,bacterial-type cis-regulatory region sequence-specific DNA binding
6181,UniProtKB:Q8ZNG8|PTN002017738,"regulation of transcription, DNA-templated"
6182,UniProtKB:Q8ZNG7|PTN001915433,periplasmic space
6183,UniProtKB:Q8ZNG7|PTN001915433,glycerophosphodiester phosphodiesterase activity
6184,UniProtKB:Q8ZNG5|PTN001736365,glycerol-3-phosphate catabolic process
6185,UniProtKB:Q8ZNG5|PTN001736365,glycerol-3-phosphate dehydrogenase (quinone) activity
6186,UniProtKB:Q8ZNG4|PTN001701399,glycerol-3-phosphate dehydrogenase (quinone) activity
6187,UniProtKB:Q8ZNG4|PTN001701399,anaerobic respiration
6188,UniProtKB:Q8ZNG4|PTN001701399,glycerol-3-phosphate dehydrogenase complex
6189,UniProtKB:Q8ZNG4|PTN001701399,glycerol-3-phosphate catabolic process
6190,UniProtKB:Q8ZNG0|PTN002020997,cytoplasm
6191,UniProtKB:Q8ZNG0|PTN002020997,aldehyde-lyase activity
6192,UniProtKB:Q8ZNF8|PTN002013820,"negative regulation of transcription, DNA-templated"
6193,UniProtKB:Q8ZNF8|PTN002013820,DNA binding
6194,UniProtKB:Q8ZNF8|PTN002013820,DNA-binding transcription factor activity
6195,UniProtKB:Q8ZNF3|PTN002015856,pyridoxal phosphate binding
6196,UniProtKB:Q8ZNF3|PTN002015856,polysaccharide biosynthetic process
6197,UniProtKB:Q8ZNF3|PTN002015856,transaminase activity
6198,UniProtKB:Q8ZNF0|PTN004744675,transmembrane transport
6199,UniProtKB:Q8ZNF0|PTN004744675,transmembrane transporter activity
6200,UniProtKB:Q8ZNF0|PTN004744675,integral component of plasma membrane
6201,UniProtKB:Q8ZNE2|PTN001865415,electron transport coupled proton transport
6202,UniProtKB:Q8ZNE2|PTN001865415,NADH dehydrogenase activity
6203,UniProtKB:Q8ZNE2|PTN001865415,plasma membrane respiratory chain complex I
6204,UniProtKB:Q8ZNE1|PTN002023381,"regulation of transcription, DNA-templated"
6205,UniProtKB:Q8ZNE1|PTN002023381,DNA-binding transcription factor activity
6206,UniProtKB:Q8ZNE0|PTN001723370,cytoplasm
6207,UniProtKB:Q8ZNE0|PTN001723370,5'-deoxynucleotidase activity
6208,UniProtKB:Q8ZND9|PTN001616623,plasma membrane
6209,UniProtKB:Q8ZND8|PTN001822655,dephosphorylation
6210,UniProtKB:Q8ZND8|PTN001822655,glycerol-3-phosphatase activity
6211,UniProtKB:Q8ZND8|PTN001822655,beta-phosphoglucomutase activity
6212,UniProtKB:Q8ZND8|PTN001822655,phosphatase activity
6213,UniProtKB:Q8ZND8|PTN001822655,sugar-phosphatase activity
6214,UniProtKB:Q8ZND1|PTN002014062,transcription regulatory region sequence-specific DNA binding
6215,UniProtKB:Q8ZND1|PTN002014062,"regulation of transcription, DNA-templated"
6216,UniProtKB:Q8ZND1|PTN002014062,DNA-binding transcription factor activity
6217,UniProtKB:Q8ZNC9|PTN001681131,disulfide oxidoreductase activity
6218,UniProtKB:Q8ZNC7|PTN001719147,integral component of membrane
6219,UniProtKB:Q8ZNC7|PTN001719147,amino acid transmembrane transporter activity
6220,UniProtKB:Q8ZNC7|PTN001719147,amino acid transmembrane transport
6221,UniProtKB:Q8ZNC6|PTN002412227,pyridoxal phosphate binding
6222,UniProtKB:Q8ZNC6|PTN002412227,cytosol
6223,UniProtKB:Q8ZNC6|PTN002412227,alanine racemase activity
6224,UniProtKB:Q8ZNC4|PTN001690931,lysine biosynthetic process via diaminopimelate
6225,UniProtKB:Q8ZNC4|PTN001690931,diaminopimelate decarboxylase activity
6226,UniProtKB:Q8ZNC2|PTN001726946,cytoplasm
6227,UniProtKB:Q8ZNC2|PTN001726946,amidophosphoribosyltransferase activity
6228,UniProtKB:Q8ZNC2|PTN001726946,purine nucleotide biosynthetic process
6229,UniProtKB:Q8ZNC1|PTN002214738,cell septum
6230,UniProtKB:Q8ZNC1|PTN002214738,peptidoglycan binding
6231,UniProtKB:Q8ZNC1|PTN002214738,cytokinetic process
6232,UniProtKB:Q8ZNC1|PTN002214738,cell division site
6233,UniProtKB:Q8ZNC0|PTN001673182,tetrahydrofolylpolyglutamate synthase activity
6234,UniProtKB:Q8ZNC0|PTN001673182,dihydrofolate synthase activity
6235,UniProtKB:Q8ZNC0|PTN001673182,cytoplasm
6236,UniProtKB:Q8ZNC0|PTN001673182,folic acid-containing compound biosynthetic process
6237,UniProtKB:Q8ZNB9|PTN001673659,pseudouridine synthase activity
6238,UniProtKB:Q8ZNB9|PTN001673659,tRNA pseudouridine synthesis
6239,UniProtKB:Q8ZNB2|PTN001792638,cytoplasm
6240,UniProtKB:Q8ZNB2|PTN001792638,oxidoreductase activity
6241,UniProtKB:Q8ZNB2|PTN001792638,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity
6242,UniProtKB:Q8ZNB2|PTN001792638,tRNA wobble uridine modification
6243,UniProtKB:Q8ZNA7|PTN001911956,enoyl-CoA hydratase activity
6244,UniProtKB:Q8ZNA7|PTN001911956,fatty acid beta-oxidation
6245,UniProtKB:Q8ZNA7|PTN001911956,long-chain-3-hydroxyacyl-CoA dehydrogenase activity
6246,UniProtKB:Q8ZNA6|PTN001823171,fatty acid beta-oxidation
6247,UniProtKB:Q8ZNA6|PTN001823171,acetyl-CoA C-acetyltransferase activity
6248,UniProtKB:Q8ZNA6|PTN001823171,acetyl-CoA C-acyltransferase activity
6249,UniProtKB:Q8ZNA6|PTN001823171,cytosol
6250,UniProtKB:Q8ZNA5|PTN002170822,long-chain fatty acid transporting porin activity
6251,UniProtKB:Q8ZNA4|PTN002021551,formate transmembrane transporter activity
6252,UniProtKB:Q8ZNA4|PTN002021551,formate transport
6253,UniProtKB:Q8ZNA4|PTN002021551,integral component of plasma membrane
6254,UniProtKB:Q8ZNA1|PTN001713213,methylglyoxal catabolic process
6255,UniProtKB:Q8ZNA0|PTN001634662,integral component of plasma membrane
6256,UniProtKB:Q8ZNA0|PTN001634662,uridine transmembrane transporter activity
6257,UniProtKB:Q8ZNA0|PTN001634662,nucleoside transmembrane transport
6258,UniProtKB:Q8ZNA0|PTN001634662,nucleoside:proton symporter activity
6259,UniProtKB:Q8ZNA0|PTN001634662,nucleoside transmembrane transporter activity
6260,UniProtKB:Q8ZNA0|PTN001634662,symporter activity
6261,UniProtKB:Q8ZNA0|PTN001634662,cytidine transmembrane transporter activity
6262,UniProtKB:Q60010|PTN001687509,plasma membrane respiratory chain complex I
6263,UniProtKB:Q60010|PTN001687509,aerobic respiration
6264,UniProtKB:Q60010|PTN001687509,integral component of plasma membrane
6265,UniProtKB:Q9L9I5|PTN001865025,NADH pyrophosphatase activity
6266,UniProtKB:Q9L9I5|PTN001865025,NADP catabolic process
6267,UniProtKB:Q9L9I5|PTN001865025,hydrolase activity
6268,UniProtKB:Q9L9I5|PTN001865025,cytosol
6269,UniProtKB:Q9L9I5|PTN001865025,NADH metabolic process
6270,UniProtKB:Q9L9I5|PTN001865025,NAD catabolic process
6271,UniProtKB:Q9L9K3|PTN001616818,kinase activity
6272,UniProtKB:Q9L9K3|PTN001616818,coenzyme A biosynthetic process
6273,UniProtKB:Q9L9K3|PTN001616818,pantothenate kinase activity
6274,UniProtKB:P58580|PTN001854938,glutathione synthase activity
6275,UniProtKB:P58580|PTN001854938,"ligase activity, forming carbon-nitrogen bonds"
6276,UniProtKB:P58580|PTN001854938,cytoplasm
6277,UniProtKB:P50334|PTN001735367,plasma membrane
6278,UniProtKB:P50334|PTN001735367,malate:proton symporter activity
6279,UniProtKB:P50334|PTN001735367,succinate transmembrane transporter activity
6280,UniProtKB:P50334|PTN001735367,fumarate transmembrane transporter activity
6281,UniProtKB:P50334|PTN001735367,membrane
6282,UniProtKB:P50334|PTN001735367,L-aspartate transmembrane transport
6283,UniProtKB:P50334|PTN001735367,transmembrane transporter activity
6284,UniProtKB:P63905|PTN001678869,dCTP deaminase activity
6285,UniProtKB:P63905|PTN001678869,nucleobase-containing small molecule interconversion
6286,UniProtKB:P63923|PTN001844382,cytosol
6287,UniProtKB:P63923|PTN001844382,phosphopentomutase activity
6288,UniProtKB:P58661|PTN001725715,cytosol
6289,UniProtKB:P58661|PTN001725715,L-tyrosine:2-oxoglutarate aminotransferase activity
6290,UniProtKB:P58661|PTN001725715,L-aspartate:2-oxoglutarate aminotransferase activity
6291,UniProtKB:P58661|PTN001725715,pyridoxal phosphate binding
6292,UniProtKB:P58661|PTN001725715,identical protein binding
6293,UniProtKB:P58661|PTN001725715,L-phenylalanine biosynthetic process from chorismate via phenylpyruvate
6294,UniProtKB:P58661|PTN001725715,transaminase activity
6295,UniProtKB:Q8ZQV2|PTN002411573,lipopolysaccharide transport
6296,UniProtKB:Q8ZL61|PTN001633618,L-lactate dehydrogenase activity
6297,UniProtKB:Q8ZL61|PTN001633618,plasma membrane
6298,UniProtKB:Q8ZL61|PTN001633618,lactate oxidation
6299,UniProtKB:P0CL11|PTN002014011,DNA-binding transcription factor activity
6300,UniProtKB:P0CL11|PTN002014011,transcription regulatory region sequence-specific DNA binding
6301,UniProtKB:P0CL11|PTN002014011,"regulation of transcription, DNA-templated"
6302,UniProtKB:Q9F173|PTN001605045,DNA repair
6303,UniProtKB:Q9F173|PTN001605045,DNA-directed DNA polymerase activity
6304,UniProtKB:Q9F173|PTN001605045,DNA-dependent DNA replication
6305,UniProtKB:Q9F173|PTN001605045,5'-3' exonuclease activity
6306,UniProtKB:Q9F173|PTN001605045,cytoplasm
6307,UniProtKB:Q9L6R0|PTN002015844,"dTDP-4-amino-4,6-dideoxygalactose transaminase activity"
6308,UniProtKB:Q9L6R0|PTN002015844,polysaccharide biosynthetic process
6309,UniProtKB:Q9L6R0|PTN002015844,transaminase activity
6310,UniProtKB:Q9L6R0|PTN002015844,pyridoxal phosphate binding
6311,UniProtKB:Q9L6N6|PTN002012921,amino acid transmembrane transporter activity
6312,UniProtKB:Q9L6N6|PTN002012921,amino acid transport
6313,UniProtKB:Q9L6N6|PTN002012921,homoserine transport
6314,UniProtKB:Q9L6N6|PTN002012921,integral component of plasma membrane
6315,UniProtKB:Q9L6N6|PTN002012921,homoserine transmembrane transporter activity
6316,UniProtKB:Q9L6N5|PTN001699639,lipase activity
6317,UniProtKB:Q9L6N5|PTN001699639,lysophospholipase activity
6318,UniProtKB:Q9L6N5|PTN001699639,membrane
6319,UniProtKB:Q9L6M5|PTN002214794,ubiquinone biosynthetic process from chorismate
6320,UniProtKB:Q9L6M2|PTN001600193,single-stranded DNA 3'-5' exodeoxyribonuclease activity
6321,UniProtKB:Q9L6M2|PTN001600193,cytosol
6322,UniProtKB:Q9L6M0|PTN002013224,carboxy-lyase activity
6323,UniProtKB:Q9L6M0|PTN002013224,cytosol
6324,UniProtKB:Q9L6M0|PTN002013224,3-octaprenyl-4-hydroxybenzoate carboxy-lyase activity
6325,UniProtKB:Q9L6M0|PTN002013224,ubiquinone biosynthetic process
6326,UniProtKB:Q9L6M0|PTN002013224,cytoplasm
6327,UniProtKB:Q9L6L5|PTN001911948,enoyl-CoA hydratase activity
