locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM4348,psd,,4592594,4593562,-,phosphatidylserine decarboxylase,Lipid transport and metabolism,
STM4349,yjeQ,,4593654,4594730,-,putative GTPase,Function unknown,
STM4350,orn,,4594813,4595358,+,oligoribonuclease,RNA processing and modification,
STM4351,STM4351,,4595420,4596160,-,putative arginine-binding periplasmic protein,Amino acid transport and metabolism,
STM4355,yjeS,,4597245,4598399,-,putative Fe-S protein,Energy production and conversion,
STM4356,yjeF,,4598383,4599930,+,putative sugar kinase,Coenzyme transport and metabolism,
STM4357,yjeE,,4599902,4600363,+,putative nucleotide-binding protein,Function unknown,
STM4358,amiB,,4600380,4601699,+,N-acetylmuramoyl-l-alanine amidase II,Cell wall/membrane/envelope biogenesis,
STM4359,mutL,,4601709,4603565,+,enzyme in methyl-directed mismatch repair,"Replication, recombination and repair",
STM4360,miaA,,4603558,4604508,+,delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase,Nucleotide transport and metabolism,
STM4361,hfq,,4604591,4604899,+,host factor I for bacteriophage Q beta replication,"Translation, ribosomal structure and biogenesis",
STM4362,hflX,,4604971,4606251,+,putative GTP-ase,Function unknown,
STM4363,hflK,,4606466,4607725,+,component of modulator for protease specific for FtsH phage lambda cII repressor,"Post-translational modification, protein turnover,and chaperones",
STM4364,hflC,,4607728,4608732,+,component of modulator for protease specific for FtsH phage lambda cII repressor,"Post-translational modification, protein turnover,and chaperones",
STM4365,yjeT,,4608811,4609008,+,putative inner membrane protein,Function unknown,
STM4366,purA,,4609111,4610409,+,adenylosuccinate synthetase,Nucleotide transport and metabolism,
STM4367,yjeB,,4610616,4611041,+,putative negative regulator,Transcription,
STM4368,vacB,,4611079,4613517,+,putative exoribonuclease,"Translation, ribosomal structure and biogenesis",
STM4369,yjfH,,4613608,4614339,+,putative tRNA/rRNA methyltransferase,"Translation, ribosomal structure and biogenesis",
STM4370,yjfI,,4614471,4614875,+,putative cytoplasmic protein,Function unknown,
STM4371,yjfJ,,4614890,4615588,+,putative phage shock protein A,Transcription,
STM4372,STM4372,,4615588,4616658,+,resembles eukaryotic-type potassium channels,Inorganic ion transport and metabolism,
STM4373,yjfK,,4616631,4617314,+,putative cytoplasmic protein,Function unknown,
STM4374,yjfL,,4617332,4617730,+,putative inner membrane protein,Function unknown,
STM4375,yjfM,,4617740,4618378,+,putative inner membrane protein,Function unknown,
STM4376,yjfC,,4618381,4619544,+,putative glutathionylspermidine synthase,Amino acid transport and metabolism,
STM4377,aidB,,4619629,4621251,+,putative acyl-CoA dehydrogenase,Lipid transport and metabolism,
STM4378,yjfN,,4621296,4621616,-,putative inner membrane protein,Function unknown,
STM4379,yjfO,,4621702,4622031,-,putative lipoprotein,Function unknown,
STM4380,yjfP,,4622215,4622964,+,putative hydrolase of the alpha/beta superfamily,Function unknown,
STM4381,yjfQ,,4622961,4623716,-,putative transcriptional repressor,Transcription,
STM4382,yjfR,,4623821,4624885,-,putative Zn-dependent hydrolases of the beta-lactamase fold,Function unknown,
STM4383,sgaT,,4625215,4626645,+,putative PTS enzyme IIsga subunit,"Intracellular trafficking, secretion, and vesicular transport",
STM4384,sgaB,,4626661,4626966,+,putative PTS enzyme IIsga subunit,Carbohydrate transport and metabolism,
STM4385,ptxA,,4626976,4627440,+,putative PTS enzyme IIsga subunit,Carbohydrate transport and metabolism,
STM4386,sgaH,,4627454,4628104,+,putative hexulose phosphate synthase,Nucleotide transport and metabolism,
STM4387,sgaU,,4628114,4628968,+,putative hexulose-6-phosphate isomerase,Carbohydrate transport and metabolism,
STM4388,sgaE,,4628968,4629654,+,putative L-ribulose 5-phosphate 4-epimerase,Carbohydrate transport and metabolism,
STM4389,yjfY,,4629783,4630058,-,putative outer membrane protein,Function unknown,
STM4390,STM4390,,4630252,4630458,+,putative cytoplasmic protein,No COG annotation,
STM4391,rpsF,,4630529,4630924,+,30S ribosomal subunit protein S6,"Translation, ribosomal structure and biogenesis",
STM4392,priB,,4630931,4631245,+,primosomal replication protein N,"Replication, recombination and repair",
STM4393,rpsR,,4631250,4631477,+,30S ribosomal subunit protein S18,"Translation, ribosomal structure and biogenesis",
STM4394,rplI,,4631519,4631968,+,50S ribosomal subunit protein L9,"Translation, ribosomal structure and biogenesis",
STM4395,yifZ,,4632116,4633042,+,putative permease,Amino acid transport and metabolism,
STM4396,ytfB,,4633092,4633727,-,putative cell envelope opacity-associated protein A,Cell wall/membrane/envelope biogenesis,
STM4397,fklB,,4633905,4634567,+,FKBP-type 22KD peptidyl-prolyl cis-trans isomerase,Carbohydrate transport and metabolism,
STM4398,cycA,,4634863,4636272,+,APC family D-alanine/D-serine/glycine transport protein,Amino acid transport and metabolism,
STM4399,ytfE,,4636384,4637046,-,putative cell morphogenesis,"Cell cycle control, cell division, chromosome partitioning",
STM4400,ytfF,,4637149,4638114,-,putative cationic amino acid transporter,Amino acid transport and metabolism,
STM4401,ytfG,,4638195,4639043,-,putative reductase,Carbohydrate transport and metabolism,
STM4402,ytfH,,4639131,4639517,+,putative transcriptional regulator,Transcription,
STM4403,cpdB,,4639575,4641518,-,2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase,Nucleotide transport and metabolism,
STM4404,cysQ,,4641786,4642526,+,CysQ protein,Inorganic ion transport and metabolism,
STM4405,ytfJ,,4642516,4643073,-,putative transcriptional regulator,Function unknown,
STM4406,ytfK,,4643334,4643606,+,putative cytoplasmic protein,Function unknown,
STM4407,ytfL,,4643691,4645034,-,putative hemolysin-related protein,Inorganic ion transport and metabolism,
STM4408,msrA,,4645217,4645855,-,peptide methionine sulfoxide reductase,"Post-translational modification, protein turnover,and chaperones",
STM4409,ytfM,,4646068,4647801,+,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,
STM4410,ytfN,,4647798,4651577,+,putative periplasmic protein,Function unknown,
STM4411,ytfP,,4651580,4651924,+,putative cytoplasmic protein,Function unknown,
STM4412,STM4412,,4651978,4653186,-,putative pemease,Inorganic ion transport and metabolism,
STM4413,STM4413,,4653183,4654346,-,putative imidazolonepropionase and related amidohydrolases,Function unknown,
STM4414,ppa,,4654756,4655286,-,inorganic pyrophosphatase,Energy production and conversion,
STM4415,fbp,,4655513,4656511,-,fructose-bisphosphatase,Carbohydrate transport and metabolism,
STM4416,mpl,,4656686,4658065,+,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,Cell wall/membrane/envelope biogenesis,
STM4417,STM4417,,4658556,4659389,+,putative transcriptional regulator,Transcription,
STM4418,STM4418,,4659440,4660873,-,sugar (and other) transporter,"Intracellular trafficking, secretion, and vesicular transport",
STM4419,STM4419,,4661332,4662768,+,sugar (and other) transporter,"Intracellular trafficking, secretion, and vesicular transport",
STM4420,STM4420,,4663121,4663930,-,putative inner membrane protein,Carbohydrate transport and metabolism,
STM4421,STM4421,,4663955,4665460,-,putative NAD-dependent aldehyde dehydrogenase,Energy production and conversion,
STM4422,STM4422,,4665476,4665778,-,putative cytoplasmic protein,No COG annotation,
STM4423,STM4423,,4665901,4666725,+,putative AraC-type DNA-binding domain-containing protein,Transcription,
STM4424,STM4424,,4666985,4667905,+,putative endonuclease,Carbohydrate transport and metabolism,
STM4425,STM4425,,4667924,4668934,+,putative dehydrogenase,Function unknown,
STM4426,srfJ,,4669031,4670374,+,activated by transcription factor SsrB,Carbohydrate transport and metabolism,
STM4427,STM4427,,4670375,4671208,+,putative endonuclease,Carbohydrate transport and metabolism,
STM4428,STM4428,,4671205,4672371,-,putative permease,Amino acid transport and metabolism,
STM4430,STM4430,,4672432,4674369,-,putative sugar kinase,Carbohydrate transport and metabolism,
STM4429,STM4429,,4672432,4673232,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,
STM4431,STM4431,,4674786,4676726,+,putative thiamine pyrophosphate-requiring enzyme,Amino acid transport and metabolism,
STM4432,STM4432,,4675917,4676726,+,putative thiamine pyrophosphate-requiring enzyme,Amino acid transport and metabolism,
STM4433,STM4433,,4676907,4677929,+,putative thiamine pyrophosphate-requiring enzyme,Amino acid transport and metabolism,
STM4434,STM4434,,4678002,4679228,+,putative permease,Carbohydrate transport and metabolism,
STM4435,STM4435,,4679389,4680204,+,putative cytoplasmic protein,Carbohydrate transport and metabolism,
STM4436,STM4436,,4680257,4681141,+,putative endonuclease,Carbohydrate transport and metabolism,
STM4437,yjgA,,4681197,4681748,-,putative cytoplasmic protein,Function unknown,
STM4438,pmbA,,4681844,4683196,+,putative peptide maturation protein,Function unknown,
STM4439,cybC,,4683295,4683681,+,cytochrome b(562),Energy production and conversion,
STM4440,STM4440,,4683959,4684297,+,putative cytoplasmic protein,Function unknown,
STM4441,STM4441,,4684308,4684670,+,putative cytoplasmic protein,Function unknown,
STM4442,STM4442,,4684670,4684972,+,putative cytoplasmic protein,Function unknown,
STM4443,STM4443,,4684995,4685771,+,putative inner membrane protein,Function unknown,
STM4444,STM4444,,4685783,4686427,+,putative inner membrane protein,Function unknown,
STM4445,STM4445,,4686486,4687619,+,putative dihydroorotase,Function unknown,
STM4446,STM4446,,4687603,4688721,+,putative selenocysteine synthase,Amino acid transport and metabolism,
STM4447,STM4447,,4688718,4689458,+,putative periplasmic protein,Function unknown,
STM4448,STM4448,,4689475,4691388,+,putative phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type),Transcription,
STM4449,STM4449,,4691466,4691708,+,putative copG family helix-turn-helix protein,"Replication, recombination and repair",
STM4450,STM4450,,4691698,4691982,+,putative inner membrane protein,"Cell cycle control, cell division, chromosome partitioning",
STM4451,nrdG,,4691986,4692450,-,anaerobic ribonucleotide reductase activating protein,Energy production and conversion,
STM4452,nrdD,,4692571,4694709,-,anaerobic ribonucleoside-triphosphate reductase,Nucleotide transport and metabolism,
STM4453,treC,,4695118,4696770,-,trehalose- 6-P hydrolase,Carbohydrate transport and metabolism,
STM4455,treR,,4698375,4699322,-,transcriptional repressor of treABC,Transcription,
STM4456,mgtA,,4699706,4702414,+,P-type ATPase,Inorganic ion transport and metabolism,
STM4457,STM4457,,4702530,4702976,-,putative transposase,Function unknown,
STM4458,yjgF,,4703051,4703437,-,putative translation initiation inhibitor,"Translation, ribosomal structure and biogenesis",
STM4459,pyrI,,4703514,4703975,-,aspartate carbamoyltransferase%2C regulatory subunit,Nucleotide transport and metabolism,
STM4460,pyrB,,4703988,4704923,-,aspartate carbamoyltransferase%2C catalytic subunit,Nucleotide transport and metabolism,
STM4461,pyrL,,4704959,4705060,-,pyrBI operon leader peptide,Nucleotide transport and metabolism,
STM4462,yjgG,,4705040,4705180,+,putative cytoplasmic protein,No COG annotation,
STM4463,STM4463,,4705150,4705638,-,putative arginine repressor,Transcription,
STM4464,STM4464,,4705825,4707228,-,putative arginine repressor,Function unknown,
STM4465,STM4465,,4707284,4708288,-,putative ornithine carbamoyltransferase,Amino acid transport and metabolism,
STM4466,STM4466,,4708400,4709332,-,putative carbamate kinase,Amino acid transport and metabolism,
STM4467,STM4467,,4709343,4710563,-,putative arginine deiminase,Amino acid transport and metabolism,
STM4468,yjgK,,4711239,4711691,+,putative cytoplasmic protein,Carbohydrate transport and metabolism,
STM4469,argI,,4711765,4712769,-,ornithine carbamoyltransferase 1,Amino acid transport and metabolism,
STM4470,yjgD,,4712935,4713351,+,putative cytoplasmic protein,Function unknown,
STM4471,miaE,,4713363,4714175,+,hydroxylase for synthesis of 2-methylthio-cis-ribozeatin in tRNA,Nucleotide transport and metabolism,
STM4472,ytgA,,4714409,4714897,-,putative inner membrane protein,Function unknown,
STM4473,yjgM,,4715004,4715507,-,putative acetyltransferase,Transcription,
STM4474,yjgN,,4715702,4716889,+,putative inner membrane protein,Function unknown,
STM4475,valS,,4717031,4719886,-,valine tRNA synthetase,"Translation, ribosomal structure and biogenesis",
STM4476,holC,,4719886,4720368,-,DNA polymerase III%2C chi subunit,"Replication, recombination and repair",
STM4477,pepA,,4720466,4721977,-,aminopeptidase A,Amino acid transport and metabolism,
STM4478,STM4478,,4722021,4722140,-,putative cytoplasmic protein,No COG annotation,
STM4479,yjgP,,4722372,4723472,+,putative permease,Function unknown,
STM4480,yjgQ,,4723472,4724554,+,putative permease,Function unknown,
STM4481,idnR,,4724749,4725747,-,L-idonate regulator,Transcription,
STM4482,idnT,,4725811,4727130,-,GntP family L-idonate transport protein,Amino acid transport and metabolism,
STM4483,idnO,,4727192,4727956,-,5-keto-D-gluconate-5-reductase,Lipid transport and metabolism,
STM4484,idnD,,4727981,4729012,-,L-idonate 5-dehydrogenase,Amino acid transport and metabolism,
STM4485,idnK,,4729229,4729759,+,thermosensitive D-gluconate kinase,Coenzyme transport and metabolism,
STM4486,yjgB,,4729787,4730806,-,putative alcohol dehydrogenase,Energy production and conversion,
STM4488,STM4488,,4731332,4731619,+,putative integrase,"Replication, recombination and repair",
STM4489,STM4489,,4731981,4735496,+,putative superfamily I DNA helicases,"Replication, recombination and repair",
STM4490,STM4490,,4735593,4736582,+,putative Mrr restriction endonuclease,"Replication, recombination and repair",
STM4491,STM4491,,4736695,4738779,-,putative ATP-dependent Lon protease,"Post-translational modification, protein turnover,and chaperones",
STM4492,STM4492,,4738790,4741387,-,putative cytoplasmic protein,Function unknown,
STM4493,STM4493,,4741390,4742211,-,putative cytoplasmic protein,Function unknown,
STM4494,STM4494,,4742189,4743280,-,putative ABC-type sugar/spermidine/putrescine transport systems%2C ATPase component,Function unknown,
STM4495,STM4495,,4743280,4746957,-,putative type II restriction enzyme%2C methylase subunit,Defense mechanisms,
STM4496,STM4496,,4747003,4750644,-,putative ATPase involved in DNA repair,"Replication, recombination and repair",
STM4497,STM4497,,4750656,4751258,-,putative cytoplasmic protein,Function unknown,
STM4498,STM4498,,4751255,4751857,-,putative inner membrane protein,Function unknown,
STM4499,yeeN,,4752683,4753408,-,putative cytoplasmic protein,Transcription,
STM4500,yjhP,,4753959,4755590,-,putative SAM-dependent methyltransferase,Coenzyme transport and metabolism,
STM4501,STM4501,,4755595,4755852,-,putative cytoplasmic protein,Function unknown,
STM4502,STM4502,,4756341,4756949,+,putative cytoplasmic protein,Function unknown,
STM4503,STM4503,,4757459,4758196,+,putative inner membrane protein,"Replication, recombination and repair",
STM4504,STM4504,,4758472,4759383,+,putative cytoplasmic protein,No COG annotation,
